date,gdp_yoy,cpi_yoy,ppi_yoy,pmi,m2_yoy,fixed_asset_investment,retail_sales,industrial_production,unemployment,lpr_1y,lpr_5y,fx_reserve,trade_balance,source,updated_at
"1986-12-31 00:00:00",,,,,29.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-01-31 00:00:00",,5.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-02-28 00:00:00",,5.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-03-31 00:00:00",,5.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-04-30 00:00:00",,6.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-05-31 00:00:00",,7.6,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-06-30 00:00:00",,7.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-07-31 00:00:00",,7.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-08-31 00:00:00",,8.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-09-30 00:00:00",,7.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-10-31 00:00:00",,7.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-11-30 00:00:00",,8.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1987-12-31 00:00:00",,8.9,,,24.0,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-01-31 00:00:00",,9.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-02-29 00:00:00",,10.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-03-31 00:00:00",,11.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-04-30 00:00:00",,12.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-05-31 00:00:00",,14.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-06-30 00:00:00",,16.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-07-31 00:00:00",,19.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-08-31 00:00:00",,23.6,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-09-30 00:00:00",,26.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-10-31 00:00:00",,27.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-11-30 00:00:00",,26.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1988-12-31 00:00:00",,27.9,,,21.2,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-01-31 00:00:00",,27.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-02-28 00:00:00",,28.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-03-31 00:00:00",,27.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-04-30 00:00:00",,26.6,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-05-31 00:00:00",,24.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-06-30 00:00:00",,22.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-07-31 00:00:00",,19.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-08-31 00:00:00",,15.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-09-30 00:00:00",,11.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-10-31 00:00:00",,8.6,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-11-30 00:00:00",,7.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1989-12-31 00:00:00",,6.6,,,18.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-01-31 00:00:00",,4.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-02-28 00:00:00",,4.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-03-31 00:00:00",,3.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-04-30 00:00:00",,3.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-05-31 00:00:00",,2.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-06-30 00:00:00",,1.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-07-31 00:00:00",,1.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-08-31 00:00:00",,2.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-09-30 00:00:00",,2.9,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-10-31 00:00:00",,3.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-11-30 00:00:00",,3.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1990-12-31 00:00:00",,4.3,,,28.0,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-01-31 00:00:00",,2.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-02-28 00:00:00",,1.0,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-03-31 00:00:00",,1.6,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-04-30 00:00:00",,1.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-05-31 00:00:00",,3.6,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-06-30 00:00:00",,4.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-07-31 00:00:00",,4.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-08-31 00:00:00",,4.9,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-09-30 00:00:00",,4.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-10-31 00:00:00",,4.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-11-30 00:00:00",,4.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1991-12-31 00:00:00",,4.5,,,26.5,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-01-31 00:00:00",,5.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-02-29 00:00:00",,5.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-03-31 00:00:00",13.6,5.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-04-30 00:00:00",,7.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-05-31 00:00:00",,4.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-06-30 00:00:00",14.1,4.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-07-31 00:00:00",,5.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-08-31 00:00:00",,5.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-09-30 00:00:00",14.6,7.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-10-31 00:00:00",,7.9,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-11-30 00:00:00",,8.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1992-12-31 00:00:00",14.6,8.8,,,31.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-01-31 00:00:00",,10.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-02-28 00:00:00",,10.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-03-31 00:00:00",15.3,12.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-04-30 00:00:00",,12.6,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-05-31 00:00:00",,14.0,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-06-30 00:00:00",13.5,15.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-07-31 00:00:00",,16.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-08-31 00:00:00",,16.0,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-09-30 00:00:00",13.0,15.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-10-31 00:00:00",,15.9,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-11-30 00:00:00",,16.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1993-12-31 00:00:00",14.2,18.8,,,37.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-01-31 00:00:00",,21.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-02-28 00:00:00",,23.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-03-31 00:00:00",14.2,22.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-04-30 00:00:00",,21.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-05-31 00:00:00",,21.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-06-30 00:00:00",13.4,22.6,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-07-31 00:00:00",,24.0,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-08-31 00:00:00",,25.8,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-09-30 00:00:00",13.1,27.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-10-31 00:00:00",,27.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-11-30 00:00:00",,27.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1994-12-31 00:00:00",12.1,25.5,,,34.5,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-01-31 00:00:00",,24.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-02-28 00:00:00",,22.4,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-03-31 00:00:00",12.0,21.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-04-30 00:00:00",,20.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-05-31 00:00:00",,20.3,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-06-30 00:00:00",11.0,18.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-07-31 00:00:00",,16.7,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-08-31 00:00:00",,14.5,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-09-30 00:00:00",10.5,13.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-10-31 00:00:00",,12.1,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-11-30 00:00:00",,11.2,,,,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1995-12-31 00:00:00",10.8,10.1,,,29.5,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-01-31 00:00:00",,9.0,,,25.9,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-02-29 00:00:00",,9.3,,,27.2,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-03-31 00:00:00",11.0,9.8,,,28.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-04-30 00:00:00",,9.7,,,28.5,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-05-31 00:00:00",,8.9,,,28.4,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-06-30 00:00:00",9.4,8.6,,,28.2,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-07-31 00:00:00",,8.3,,,27.0,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-08-31 00:00:00",,8.1,,,27.5,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-09-30 00:00:00",9.3,7.4,,,27.8,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-10-31 00:00:00",,7.0,0.34,,26.4,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-11-30 00:00:00",,6.9,0.04,,25.1,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
"1996-12-31 00:00:00",10.3,7.0,0.43,,25.3,,,,,,,,,uploaded_file,"2026-03-03 20:57:27.143898"
